int_corr,age_o,attr_o,age,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,to_one_hot_0,to_one_hot_1,to_one_hot_2,to_one_hot_3,to_one_hot_4,to_one_hot_5,to_one_hot_6,to_one_hot_7,to_one_hot_8,to_one_hot_9,to_one_hot_10,to_one_hot_11,to_one_hot_12,to_one_hot_13,to_one_hot_14,to_one_hot_15,to_one_hot_16,to_one_hot_17,gender,match,samerace,dec_o,field_cd,imprelig,goal,date,go_out
0.45402298850574707,0.1351351351351352,0.6666666666666666,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,4.0,6.0,3.0,1.0
0.396551724137931,0.16216216216216217,0.5714285714285714,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2.0,4.0,6.0,3.0,1.0
0.3045977011494253,0.18918918918918914,0.6666666666666666,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,4.0,6.0,3.0,1.0
0.3275862068965517,0.32432432432432434,0.5714285714285714,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.0,4.0,6.0,3.0,1.0
0.6436781609195402,0.2432432432432433,0.38095238095238093,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.0,4.0,6.0,3.0,1.0
0.3908045977011494,0.2702702702702703,0.6666666666666666,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,4.0,6.0,3.0,1.0
0.20689655172413796,0.16216216216216217,0.47619047619047616,0.18918918918918914,0.0,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.5,0.5,0.8,0.2857142857142857,0.5,0.49999999999999994,0.7777777777777777,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4444444444444445,0.7777777777777777,0.7000000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.0,4.0,6.0,3.0,1.0
0.3735632183908046,0.2432432432432433,0.5714285714285714,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,5.0,1.0
0.3735632183908046,0.10810810810810811,0.5714285714285714,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,5.0,1.0
0.5057471264367815,0.10810810810810811,0.9523809523809523,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,5.0,1.0
0.3735632183908046,0.1351351351351352,0.6666666666666666,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,5.0,1.0
0.5977011494252873,0.16216216216216217,0.7619047619047619,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,5.0,1.0
0.689655172413793,0.18918918918918914,0.5714285714285714,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,5.0,1.0
0.6781609195402298,0.32432432432432434,0.6666666666666666,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,5.0,1.0
0.5632183908045977,0.2432432432432433,0.5714285714285714,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,5.0,1.0
0.20689655172413796,0.2702702702702703,0.6666666666666666,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,5.0,1.0
0.367816091954023,0.16216216216216217,0.6666666666666666,0.1351351351351352,0.0,0.0,0.0,0.5555555555555556,0.6666666666666665,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.3571428571428571,0.7000000000000001,0.49999999999999994,0.6666666666666665,0.9,0.7000000000000001,0.8,0.6666666666666665,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,5.0,1.0
0.22988505747126436,0.2432432432432433,0.5714285714285714,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,2.0,4.0,1.0
0.47701149425287354,0.10810810810810811,0.5714285714285714,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,2.0,4.0,1.0
0.3793103448275862,0.10810810810810811,0.9523809523809523,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,1.0,2.0,4.0,1.0
0.5229885057471264,0.1351351351351352,0.5714285714285714,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0,1.0,2.0,4.0,1.0
0.3850574712643678,0.16216216216216217,0.47619047619047616,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,2.0,4.0,1.0
0.5114942528735632,0.18918918918918914,0.47619047619047616,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,2.0,4.0,1.0
0.44827586206896547,0.32432432432432434,0.19047619047619047,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,2.0,4.0,1.0
0.5172413793103448,0.2432432432432433,0.47619047619047616,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,2.0,4.0,1.0
0.4022988505747126,0.2702702702702703,0.47619047619047616,0.08108108108108103,0.0,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.6666666666666665,0.6000000000000001,0.8,0.6000000000000001,0.42857142857142855,0.8,0.4166666666666667,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.6666666666666665,0.7777777777777777,0.30000000000000004,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0,1.0,2.0,4.0,1.0
