0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,match
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.23076923076923078,0.5487122060470324,0.3548209366391184,0.4575163398692811,0.21818181818181817,0.12727272727272726,0.1696969696969697,0.3563636363636364,0.6000000000000001,0.3818181818181818,0.14285714285714285,0.7000000000000001,0.12857142857142856,0.54,0.4121863799283154,0.6088235294117647,0.38333333333333336,0.0696969696969697,0.638888888888889,0.5897435897435898,0.20535714285714285,0.12545454545454546,0.38333333333333336,0.4928571428571429,0.2509090909090909,0.09259259259259259,0.49382716049382713,0.5,0.3888888888888889,0.63,0.6,0.12820512820512822,0.11666666666666667,0.12857142857142856,0.3,0.16,0.8,0.7000000000000001,0.2,0.2884615384615385,0.56,0.72,0.48,0.17948717948717952,0.42,0.17948717948717952,0.27,0.49,0.63,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8333333333333333,0.6923076923076923,0.636698128299472,0.3724517906336088,0.33986928104575165,0.33766233766233766,0.2954545454545454,0.4727272727272727,0.04727272727272727,0.06190476190476191,0.35454545454545455,0.2857142857142857,1.0,0.22857142857142856,0.48,0.3727598566308244,0.07647058823529412,0.78,0.3939393939393939,0.3611111111111111,0.41666666666666663,0.07738095238095238,0.4254545454545455,0.06190476190476191,0.06190476190476191,0.28363636363636363,0.37037037037037035,0.4444444444444444,0.05714285714285714,0.4444444444444445,0.04,0.06666666666666667,0.6923076923076924,0.8333333333333334,0.6428571428571428,0.7142857142857143,0.36,0.45,0.2,0.25,0.4326923076923077,0.5,0.05,0.3,0.3076923076923077,0.24,0.7692307692307693,0.09,0.01,0.1,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.6153846153846154,0.5416733322668373,0.28650137741046827,0.42483660130718953,0.2077922077922078,0.40909090909090906,0.3232323232323232,0.14545454545454545,0.1904761904761905,0.18181818181818182,0.14285714285714285,0.9,0.11428571428571428,0.32,0.6057347670250897,0.3058823529411765,0.3466666666666667,0.07878787878787878,0.65,0.5833333333333333,0.23214285714285712,0.3781818181818182,0.24761904761904763,0.24761904761904763,0.1890909090909091,0.12037037037037036,0.7222222222222222,0.37142857142857144,0.65,0.28,0.17777777777777778,0.27350427350427353,0.15,0.45714285714285713,0.5142857142857142,0.18,0.81,0.63,0.81,0.6923076923076923,0.63,0.28,0.28,0.4786324786324787,0.28,0.6153846153846154,0.32,0.16,0.36,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.6153846153846154,0.6075827867541194,0.33057851239669417,0.5098039215686274,0.24935064935064935,0.32727272727272727,0.3878787878787879,0.3054545454545455,0.4571428571428572,0.3818181818181818,0.2857142857142857,0.9,0.17142857142857143,0.42,0.5824372759856631,0.6617647058823529,0.8333333333333334,0.15151515151515152,0.5555555555555556,0.5608974358974359,0.5208333333333333,0.36363636363636365,0.4166666666666667,0.4761904761904762,0.3181818181818182,0.24074074074074073,0.7222222222222222,0.65,0.65,0.72,0.7000000000000001,0.6837606837606838,0.3,0.45714285714285713,0.5142857142857142,0.36,0.72,0.64,0.48,0.6153846153846154,0.63,0.56,0.49,0.5470085470085471,0.56,0.6153846153846154,0.64,0.49,0.72,
0.16666666666666666,0.6153846153846154,0.6949288113901776,0.4584022038567493,0.21241830065359477,0.2701298701298701,0.4727272727272727,0.4202020202020202,0.23636363636363636,0.37142857142857144,0.35454545454545455,0.2857142857142857,0.6000000000000001,0.22857142857142856,0.48,0.2867383512544803,0.09411764705882353,0.10666666666666667,0.09696969696969697,0.7111111111111111,0.20512820512820512,0.7619047619047619,0.46545454545454545,0.380952380952381,0.4571428571428572,0.3490909090909091,0.046296296296296294,0.24691358024691357,0.17857142857142858,0.16666666666666669,0.08,0.06666666666666667,0.06837606837606838,0.1,0.45714285714285713,0.34285714285714286,0.32,0.64,0.64,0.64,0.6153846153846154,0.12,0.12,0.12,0.5470085470085471,0.48,0.4102564102564103,0.48,0.25,0.36,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5384615384615385,0.7200447928331466,0.4314049586776859,0.3790849673202614,0.15064935064935064,0.39545454545454545,0.4101010101010101,0.2636363636363636,0.4833333333333334,0.5272727272727272,0.14285714285714285,0.7000000000000001,0.09999999999999999,0.56,0.3870967741935484,0.6352941176470588,0.7200000000000001,0.24545454545454545,0.45,0.43269230769230765,0.40178571428571425,0.34363636363636363,0.32142857142857145,0.45000000000000007,0.3927272727272727,0.2222222222222222,0.24691358024691357,0.2857142857142857,0.3111111111111111,0.72,0.7111111111111111,0.4786324786324787,0.35,0.19999999999999998,0.19999999999999998,0.1,0.3,0.54,0.36,0.40384615384615385,0.35000000000000003,0.35000000000000003,0.4,0.5384615384615385,0.72,0.41880341880341887,0.49,0.25,0.49,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.46153846153846156,0.5189569668852984,0.26666666666666666,0.39542483660130723,0.22857142857142856,0.39999999999999997,0.26666666666666666,0.24,0.3666666666666667,0.3,0.2857142857142857,1.0,0.19999999999999998,0.42,0.4336917562724014,0.12941176470588234,0.14666666666666667,0.06666666666666667,0.4277777777777778,0.07051282051282051,0.19642857142857142,0.24,0.31428571428571433,0.3666666666666667,0.24,0.10185185185185185,0.6790123456790123,0.4714285714285714,0.6111111111111112,0.18,0.13333333333333333,0.10256410256410257,0.16666666666666666,0.34285714285714286,0.5714285714285714,0.4,0.7000000000000001,0.63,0.56,0.40384615384615385,0.1,0.07,0.06,0.46153846153846156,0.54,0.5128205128205129,0.42,0.36,0.7000000000000001,0.0
0.3333333333333333,0.46153846153846156,0.58006718924972,0.3548209366391184,0.4575163398692811,0.43636363636363634,0.5727272727272728,0.3393939393939394,0.2545454545454545,0.2,0.1909090909090909,0.2857142857142857,0.7000000000000001,0.14285714285714285,0.15,0.4121863799283154,0.06764705882352941,0.07666666666666667,0.1393939393939394,0.5750000000000001,0.6634615384615384,0.1369047619047619,0.2509090909090909,0.27380952380952384,0.1642857142857143,0.12545454545454546,0.18518518518518517,0.49382716049382713,0.35714285714285715,0.3888888888888889,0.06,0.03333333333333333,0.05128205128205129,0.23333333333333334,0.5142857142857142,0.6,0.32,0.72,0.54,0.81,0.5192307692307693,0.63,0.27,0.27,0.3076923076923077,0.18,0.35897435897435903,0.18,0.25,0.21,1.0
0.16666666666666666,0.5384615384615385,0.8309070548712205,0.4319559228650137,0.36601307189542487,0.43636363636363634,0.5727272727272728,0.39595959595959596,0.20363636363636364,0.4,0.2545454545454545,0.14285714285714285,0.6000000000000001,0.14285714285714285,0.4,0.4014336917562724,0.4117647058823529,0.28,0.08484848484848485,0.6222222222222222,0.6282051282051282,0.16666666666666666,0.3563636363636364,0.2666666666666667,0.4,0.20363636363636364,0.07407407407407407,0.3950617283950617,0.22857142857142856,0.26666666666666666,0.4,0.22222222222222224,0.17948717948717952,0.1,0.6,0.5142857142857142,0.16,0.64,0.64,0.72,0.5384615384615385,0.42,0.42,0.28,0.4786324786324787,0.32,0.35897435897435903,0.42,0.16,0.36,
0.16666666666666666,0.38461538461538464,0.46200607902735563,0.36749311294765835,0.3006535947712418,0.2987012987012987,0.26136363636363635,0.23232323232323232,0.20909090909090908,0.43809523809523815,0.26136363636363635,0.42857142857142855,0.5,0.08571428571428572,0.1,0.4157706093189964,0.08529411764705883,0.09666666666666668,0.08787878787878788,0.725,0.3717948717948718,0.5178571428571428,0.2636363636363636,0.3452380952380953,0.5523809523809524,0.2636363636363636,0.07407407407407407,0.4444444444444444,0.2857142857142857,0.22222222222222224,0.09,0.05555555555555556,0.042735042735042736,0.08333333333333333,0.35714285714285715,0.35714285714285715,0.54,0.81,0.81,0.45,0.4326923076923077,0.2,0.32,0.2,0.38461538461538464,0.45,0.2136752136752137,0.4,0.25,0.4,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.6923076923076923,0.7710766277395616,0.3421487603305785,0.3758169934640523,0.35844155844155845,0.26136363636363635,0.41818181818181815,0.2509090909090909,0.4928571428571429,0.10454545454545454,0.42857142857142855,0.9,0.3857142857142857,0.18,0.4838709677419355,0.7147058823529412,0.27,0.16363636363636364,0.225,0.2596153846153846,0.40178571428571425,0.44181818181818183,0.38571428571428573,0.5785714285714286,0.09818181818181818,0.18518518518518517,0.37037037037037035,0.42857142857142855,0.5,0.9,0.2,0.23076923076923078,0.3,0.7714285714285714,0.7714285714285714,0.36,0.18,0.3,0.15,0.25961538461538464,0.27,0.27,0.06,0.7692307692307693,0.2,0.6923076923076924,0.81,0.36,0.81,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3333333333333333,0.6923076923076923,0.76563749800032,0.371900826446281,0.32679738562091504,0.12987012987012986,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.4166666666666667,0.3977272727272727,0.2857142857142857,0.8,0.19999999999999998,0.49,0.3870967741935484,0.07941176470588235,0.09000000000000001,0.16363636363636364,0.525,0.6923076923076923,0.4821428571428571,0.44181818181818183,0.5142857142857143,0.45000000000000007,0.34363636363636363,0.14814814814814814,0.3950617283950617,0.45714285714285713,0.35555555555555557,0.09,0.07777777777777778,0.07692307692307693,0.26666666666666666,0.2571428571428571,0.22857142857142856,0.32,0.56,0.63,0.56,0.6057692307692308,0.64,0.56,0.56,0.6923076923076924,0.63,0.6153846153846154,0.63,0.64,0.56,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6153846153846154,0.8264277715565509,0.4165289256198347,0.36601307189542487,0.2909090909090909,0.3818181818181818,0.45252525252525255,0.3563636363636364,0.2,0.44545454545454544,0.14285714285714285,0.6000000000000001,0.14285714285714285,0.7000000000000001,0.3870967741935484,0.6352941176470588,0.27,0.4909090909090909,0.75,0.6057692307692307,0.08035714285714285,0.3927272727272727,0.45000000000000007,0.19285714285714287,0.34363636363636363,0.4444444444444444,0.3950617283950617,0.39999999999999997,0.26666666666666666,0.64,0.6222222222222222,0.20512820512820515,0.6,0.45714285714285713,0.34285714285714286,0.16,0.8,0.8,0.6,0.7692307692307693,0.42,0.21,0.49,0.5470085470085471,0.56,0.4102564102564103,0.24,0.49,0.18,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.5384615384615385,0.6200607902735562,0.4958677685950413,0.7352941176470589,0.4675324675324675,0.5454545454545454,0.42424242424242425,0.2727272727272727,0.35714285714285715,0.3409090909090909,0.42857142857142855,0.5,0.2571428571428571,0.3,0.8064516129032258,0.2647058823529412,0.30000000000000004,0.18181818181818182,0.25,0.28846153846153844,0.08928571428571427,0.38181818181818183,0.35714285714285715,0.35714285714285715,0.2727272727272727,0.2777777777777778,0.7407407407407407,0.5357142857142857,0.4166666666666667,0.24,0.16666666666666669,0.17948717948717952,0.16666666666666666,0.6,0.42857142857142855,0.48,0.24,0.24,0.24,0.20192307692307693,0.15,0.15,0.15,0.4786324786324787,0.4,0.2991452991452992,0.35000000000000003,0.25,0.25,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.38461538461538464,0.8456247000479923,0.512396694214876,0.39215686274509803,0.3116883116883117,0.5454545454545454,0.30303030303030304,0.05454545454545454,0.5,0.6136363636363636,0.14285714285714285,1.0,0.08571428571428572,0.54,0.4444444444444444,0.09117647058823529,0.10333333333333335,0.18787878787878787,0.8611111111111112,0.09935897435897435,0.1845238095238095,0.2818181818181818,0.07380952380952381,0.5166666666666667,0.5072727272727273,0.14814814814814814,0.19753086419753085,0.05714285714285714,0.4444444444444445,0.08,0.1,0.042735042735042736,0.3333333333333333,0.2857142857142857,0.5714285714285714,0.08,0.4,0.8,0.8,0.4807692307692308,0.1,0.07,0.09,0.3418803418803419,0.72,0.4273504273504274,0.35000000000000003,0.01,0.7000000000000001,0.0
0.0,0.0,0.5576707726763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
